,Registered Voters,Years in Use
3097,69474.0,8.083225548902137
3098,182974.0,7.008781550065867
3099,22061.0,5.062419161676603
3100,30071.0,8.0
3101,111518.0,6.0
3102,31221.0,6.0
3103,29487.0,5.062419161676603
3104,221027.0,5.0970231097575
3105,33032.0,4.040405581362485
3106,249155.0,6.0
3107,51251.0,14.89596806387233
3108,144563.0,8.058685686783432
3109,7421.0,7.062419161676603
3110,5721.0,2.0
3111,38413.0,5.99047420465272
3112,10301.0,13.875161676646794
3113,349908.0,5.952881026960066
3114,31083.0,13.875161676646794
3115,82220.0,4.0
3116,44763.0,6.0
3117,83577.0,7.032341036585834
3118,12383.0,3.020806387225534
3119,31354.0,3.020806387225534
3120,2867.0,11.833548902195727
3121,132599.0,1.9583872255489312
3122,27831.0,6.0
3123,151609.0,8.082245173303399
3124,6692.0,11.833548902195727
3125,37112.0,6.041612774451069
3126,35218.0,6.0
3127,64969.0,7.016596398271629
3128,28786.0,5.907643899798812
3129,26255.0,2.0
3130,15948.0,8.083225548902137
3131,15390.0,11.833548902195725
3132,727979.0,6.0
3133,10548.0,5.020806387225535
3134,15831.0,4.0
3135,73712.0,2.0
3136,65140.0,7.046563366574646
3137,167848.0,6.000000000000001
3138,11885.0,12.85435528942126
3139,111064.0,5.952881026960067
3140,103434.0,14.814735330550869
3141,9588.0,5.999999999999999
3142,26772.0,3.0208063872255346
3143,46286.0,5.916493927752796
3144,9585.0,6.0
3145,26498.0,7.062419161676604
3146,113154.0,6.076248786915165
3147,15630.0,5.999999999999999
3148,90805.0,7.073463623237534
3149,25374.0,5.020806387225535
3150,66063.0,13.875161676646796
3151,59054.0,6.083225548902138
3152,91950.0,8.011566713743496
3153,43005.0,6.0
3154,36130.0,13.875161676646794
3155,19711.0,5.999999999999999
3156,42636.0,6.036096131032165
3157,31201.0,12.854355289421258
3158,44969.0,6.000000000000001
3159,8960.0,2.0
3160,24754.0,6.0
3161,2153.0,11.833548902195727
3162,166656.0,6.000000000000001
3163,25615.0,3.92580276916041
3164,790566.0,4.064682073171666
3165,12354.0,6.0
3166,7425.0,4.0
3167,41293.0,0.0
3168,68953.0,5.034623390362214
3169,42072.0,5.0432491313387215
3170,49128.0,7.922637606672212
3171,23812.0,4.0
3172,13485.0,7.062419161676603
3173,1725.0,6.0
3174,8380.0,6.0
3175,4510.0,6.0
3176,675.0,6.0
3177,4955.0,6.000000000000001
3178,2315.0,6.000000000000001
3179,1580.0,6.0
3180,72005.0,5.999999999999999
3181,131950.0,6.000000000000001
3182,2975.0,6.0
3183,3630.0,5.999999999999999
3184,1785.0,6.0
3185,3235.0,6.000000000000001
3186,1755.0,6.0
3187,2600.0,5.999999999999999
3188,2510.0,6.0
3189,1435.0,6.0
3190,53255.0,6.0
3191,1785.0,6.0
3192,1845.0,6.0
3193,2020.0,6.000000000000001
3194,1895.0,6.0
3195,3240.0,6.0
3196,1405.0,6.0
3197,4415.0,6.0
3198,2065.0,5.999999999999999
3199,9360.0,5.999999999999999
3200,7370.0,6.0
3201,6420.0,6.0
3202,23860.0,5.999999999999999
3203,7325.0,6.000000000000002
3204,2255.0,6.0
3205,1465.0,6.0
3206,5310.0,6.0
3207,3140.0,5.999999999999999
3208,8690.0,6.000000000000001
3209,3985.0,6.000000000000001
3210,1800.0,6.0
3211,12645.0,6.000000000000001
3212,9500.0,5.999999999999999
3213,3100.0,6.0
3214,1080.0,6.0
3215,2825.0,6.0
3216,610.0,6.0
3217,22365.0,6.000000000000001
3218,1410.0,6.0
3219,16425.0,6.000000000000001
3220,1650.0,6.0
3221,6120.0,6.000000000000001
3222,7965.0,6.000000000000001
3223,50925.0,6.0
3224,3095.0,6.0
3225,24295.0,6.000000000000001
3226,17674.0,5.999999999999999
3227,46803.0,5.917397312051618
3228,34756.0,8.0
3229,61356.0,6.0
3230,32900.0,6.0
3231,24932.0,8.945813824756646
3232,34676.0,10.0
3233,29541.0,6.0
3234,254624.0,5.999999999999999
3235,16027.0,6.000000000000001
3236,18469.0,6.0
3237,87638.0,6.000000000000001
3238,150310.0,8.017563100131731
3239,22597.0,6.0
3240,45821.0,3.9578321799504033
3241,22494.0,6.000000000000001
3242,28064.0,6.0
3243,694418.0,2.0
3244,35030.0,5.999999999999999
3245,14119.0,6.0
3246,163744.0,6.0
3247,53946.0,6.0
3248,112016.0,6.0
3249,17449.0,8.898484535276781
3250,737565.0,6.010968921389398
3251,19625.0,6.0
3252,18913.0,6.0
3253,69032.0,4.0
3254,122193.0,6.0
3255,24501.0,11.999999999999998
3256,475116.0,6.0
3257,41748.0,6.0
3258,13107.0,6.0
3259,9890.0,12.000000000000002
3260,16263.0,6.0
3261,27611.0,6.0
3262,16415.0,6.0
3263,15523.0,7.919573573534766
3264,29417.0,4.0
3265,20340.0,6.000000000000001
3266,45726.0,6.000000000000001
3267,32974.0,10.000000000000002
3268,145320.0,4.0
3269,33556.0,6.000000000000001
3270,128657.0,6.0
3271,32330.0,6.000000000000001
3272,221647.0,5.994515539305301
3273,161772.0,4.005484460694698
3274,19938.0,6.0
3275,127244.0,9.988007227223532
3276,28784.0,6.0
3277,134574.0,6.0
3278,12592.0,6.0
3279,25830.0,6.0
3280,78731.0,6.0
3281,9326.0,5.39359387516813
3282,373166.0,6.0
3283,9188.0,6.0
3284,20491.0,4.0
3285,54461.0,8.0
3286,8081.0,5.782332374630702
3287,25850.0,6.0
3288,12665.0,6.000000000000001
3289,22901.0,6.0
3290,38574.0,6.0
3291,18011.0,6.0
3292,64186.0,9.909143814722128
3293,28920.0,6.000000000000001
3294,11796.0,5.999999999999999
3295,80649.0,6.0
3296,26361.0,6.0
3297,34528.0,6.0
3298,37252.0,6.0
3299,34779.0,6.0
3300,32947.0,6.991118455828678
3301,208575.0,4.0
3302,382722.0,2.0
3303,136878.0,6.000000000000001
3304,44258.0,8.0
3305,37686.0,6.000000000000001
3306,14377.0,5.999999999999999
3307,5350.0,6.000000000000001
3308,178612.0,6.000000000000001
3309,36929.0,6.0
3310,70388.0,6.0
3311,25160.0,6.0
3312,74322.0,5.999999999999999
3313,12140.0,6.0
3314,10087.0,14.0
3315,2812.0,14.0
3316,7276.0,14.0
3317,2948.0,14.0
3318,10496.0,14.0
3319,5075.0,14.0
3320,25699.0,14.0
3321,12859.0,14.000000000000002
3322,95505.0,13.999999999999998
3323,27446.0,14.0
3324,25208.0,14.0
3325,7980.0,14.0
3326,1257.0,14.0
3327,157207.0,14.0
3328,3465.0,14.0
3329,51828.0,14.0
3330,3398.0,14.0
3331,7826.0,14.0
3332,40876.0,14.0
3333,13741.0,13.999999999999998
3334,25029.0,14.0
3335,2806.0,14.0
3336,2346.0,14.0
3337,30352.0,14.0
3338,14489.0,14.0
3339,32476.0,14.0
3340,2671.0,14.0
3341,2579.0,14.0
3342,1214.0,14.0
3343,1814.0,14.0
3344,6319.0,14.0
3345,6415.0,14.0
3346,11902.0,14.0
3347,3181.0,14.0
3348,5519.0,14.000000000000002
3349,23311.0,13.999999999999998
3350,8533.0,14.000000000000002
3351,4387.0,14.0
3352,5499.0,14.0
3353,26240.0,14.0
3354,19939.0,14.0
3355,30910.0,14.0
3356,5625.0,14.0
3357,26879.0,14.000000000000002
3358,15605.0,14.0
3359,11422.0,13.999999999999998
3360,4390.0,14.0
3361,8940.0,14.0
3362,22662.0,14.0
3363,7822.0,14.0
3364,33652.0,14.0
3365,6454.0,14.0
3366,6019.0,14.0
3367,5330.0,14.000000000000002
3368,387343.0,14.0
3369,19513.0,14.0
3370,27034.0,14.0
3371,15753.0,14.0
3372,9255.0,14.0
3373,38366.0,14.0
3374,24433.0,14.000000000000002
3375,21097.0,13.999999999999998
3376,38671.0,14.0
3377,6299.0,14.0
3378,2162.0,14.0
3379,60352.0,14.0
3380,11406.0,13.999999999999998
3381,21701.0,14.0
3382,25128.0,14.0
3383,7951.0,14.0
3384,3508.0,14.0
3385,340747.0,14.0
3386,48633.0,14.0
3387,30121.0,14.0
3388,6135.0,14.0
3389,4639.0,14.0
3390,9985.0,14.0
3391,13184.0,4.0
3392,62102.0,10.0
3393,319203.0,10.0
3394,31468.0,10.0
3395,42353.0,6.0
3396,50115.0,10.0
3397,21944.0,6.0
3398,19364.0,6.0
3399,164258.0,4.095072832922076
3400,89890.0,8.0
3401,1444.0,6.0
3402,5588.0,6.0
3403,5667.0,10.0
3404,16769.0,8.0
3405,164855.0,10.0
3406,17440.0,8.0
3407,71250.0,10.0
3408,51383.0,10.0
3409,5702.0,4.0
3410,279261.0,10.0
3411,40382.0,0.0
3412,100716.0,10.0
3413,18169.0,4.0
3414,226998.0,10.0
3415,7281.0,6.0
3416,574149.0,4.142609249383114
3417,64412.0,10.0
3418,1483.0,8.0
3419,21703.0,12.0
3420,50575.0,6.0
3421,19516.0,4.0
3422,6362.0,4.0
3423,18859.0,8.0
3424,397855.0,10.0
3425,1034.0,4.0
3426,77640.0,8.0
3427,70087.0,5.916687264554095
3428,864332.0,5.9293215404401005
3429,42263.0,6.000000000000001
3430,109578.0,6.0
3431,31862.0,6.0
3432,253839.0,6.000000000000001
3433,77133.0,6.0
3434,36600.0,5.999999999999999
3435,461399.0,5.999999999999999
3436,136242.0,6.0
3437,83107.0,6.0
3438,2843.0,6.0
3439,42546.0,6.0
3440,94848.0,6.000000000000001
3441,366995.0,5.976440513480033
3442,22675.0,6.0
3443,47026.0,5.999999999999999
3444,21405.0,5.999999999999999
3445,38414.0,5.999999999999999
3446,50345.0,6.0
3447,170710.0,6.0
3448,183878.0,6.000000000000001
3449,386011.0,6.000000000000001
3450,19863.0,6.0
3451,166149.0,6.0
3452,76070.0,5.999999999999999
3453,2903.0,5.999999999999999
3454,98223.0,6.0
3455,9155.0,4.0
3456,20734.0,6.0
3457,26605.0,6.0
3458,47936.0,5.999999999999999
3459,27096.0,6.0
3460,13642.0,6.0
3461,140583.0,6.0
3462,340184.0,6.000000000000001
3463,54700.0,5.999999999999999
3464,88545.0,5.999999999999999
3465,233465.0,6.000000000000001
3466,193332.0,6.000000000000001
3467,69551.0,6.0
3468,23716.0,6.0
3469,68594.0,6.0
3470,25793.0,6.0
3471,106615.0,6.0
3472,592396.0,6.0
3473,11782.0,5.999999999999999
3474,215888.0,6.0
3475,52059.0,6.0
3476,29876.0,6.000000000000001
3477,981996.0,6.0
3478,41578.0,5.999999999999999
3479,10601.0,0.9409372135653876
3480,87719.0,6.0
3481,22914.0,6.0
3482,47089.0,6.0
3483,4270.0,6.0
3484,26013.0,6.0
3485,25188.0,6.0
3486,24588.0,6.0
3487,31403.0,5.939061644903574
3488,24032.0,6.0
3489,139633.0,6.0
3490,34450.0,6.0
3491,240683.0,6.0
3492,17503.0,6.000000000000001
3493,298621.0,6.0
3494,13465.0,7.263021193335927
3495,15321.0,7.240190692711062
3496,8326.0,7.373716526672289
3497,27366.0,7.164669014549103
3498,10954.0,7.305204946600224
3499,63710.0,7.1072293376690165
3500,5263.0,7.526279741105988
3501,20822.0,7.195350215310689
3502,4849.0,7.559186147424216
3503,3186.0,7.757159930960175
3504,10902.0,7.306266850376905
3505,14018.0,7.255628076940297
3506,14029.0,7.255486540369052
3507,12806.0,7.2726056028505575
3508,12148.0,7.283135012868742
3509,7786.0,7.392877887603137
3510,56906.0,7.1124957601861345
3511,25810.0,7.170606298719192
3512,33520.0,7.146433655398019
3513,3884.0,7.6576034398145465
3514,8508.0,7.367749517042607
3515,22783.0,7.184383494019798
3516,16720.0,7.226145181388778
3517,24184.0,7.177595017075098
3518,9539.0,7.337842735354282
3519,43252.0,7.1279515237302915
3520,96614.0,7.097023109757501
3521,8791.0,7.358912389563576
3522,15341.0,7.239972940761639
3523,23573.0,7.180460357183242
3524,6883.0,7.430795075784128
3525,5362.0,7.5190466385202335
3526,6736.0,7.4378068596424205
3527,12010.0,7.285478556552315
3528,1118.0,8.0
3529,22529.0,7.185700855851258
3530,6599.0,7.4445863003516735
3531,21510.0,7.191284917795135
3532,17762.0,7.217045843695589
3533,16147.0,5.3727085242897425
3534,115415.0,5.374449424109206
3535,4643.0,5.372708524289742
3536,128690.0,5.374428702011068
3537,8064.0,5.372708524289741
3538,13103.0,5.372708524289742
3539,142834.0,5.374428702011067
3540,151866.0,5.374428702011068
3541,10263.0,5.372708524289742
3542,275048.0,5.374428702011067
3543,34447.0,5.372708524289741
3544,20259.0,5.372708524289742
3545,26511.0,5.372708524289742
3546,21863.0,5.372708524289742
3547,25147.0,5.372708524289742
3548,41402.0,5.372708524289742
3549,17224.0,5.372708524289742
3550,108098.0,5.3745669140385415
3551,18159.0,5.372708524289742
3552,16041.0,5.372708524289741
3553,83728.0,5.375105752706213
3554,48046.0,5.372708524289741
3555,349217.0,5.374428702011068
3556,41869.0,5.372708524289742
3557,11323.0,5.3727085242897425
3558,274083.0,5.374428702011069
3559,23915.0,5.372708524289741
3560,43281.0,5.372708524289742
3561,70382.0,5.375558255720104
3562,40932.0,5.372708524289742
3563,10216.0,5.3727085242897425
3564,194362.0,5.374428702011068
3565,7741.0,5.372708524289742
3566,20195.0,5.3727085242897425
3567,15367.0,5.3727085242897425
3568,23809.0,5.372708524289741
3569,54672.0,5.372708524289741
3570,49031.0,5.376791121074198
3571,78148.0,5.372708524289741
3572,264966.0,5.374428702011067
3573,11876.0,5.372708524289742
3574,212083.0,5.374428702011069
3575,62002.0,5.375941431647095
3576,16375.0,5.372708524289742
3577,19614.0,5.372708524289742
3578,195036.0,5.374428702011067
3579,1842.0,8.0
3580,10263.0,6.328328311035138
3581,1838.0,6.0
3582,3996.0,8.0
3583,21586.0,8.341623616701833
3584,25800.0,8.0
3585,3365.0,6.000000000000001
3586,919.0,6.0
3587,7003.0,6.0
3588,1138.0,8.0
3589,5452.0,6.0
3590,2610.0,6.0
3591,8555.0,8.0
3592,19002.0,8.0
3593,2317.0,8.0
3594,8072.0,6.0
3595,13136.0,8.532144446149085
3596,3935.0,6.0
3597,3145.0,8.0
3598,3394.0,6.000000000000001
3599,2060.0,6.0
3600,2737.0,6.0
3601,6487.0,6.0
3602,1575.0,6.0
3603,4854.0,8.0
3604,2909.0,6.000000000000001
3605,1406.0,8.0
3606,4279.0,6.000000000000001
3607,2312.0,6.0
3608,3348.0,6.000000000000001
3609,1029.0,8.0
3610,11952.0,6.0
3611,5050.0,6.0
3612,935.0,6.0
3613,1825.0,6.0
3614,1263.0,8.0
3615,677.0,6.0
3616,3708.0,8.0
3617,7880.0,6.000000000000001
3618,22473.0,6.0
3619,49389.0,8.078425738013562
3620,2193.0,8.0
3621,4008.0,6.0
3622,1730.0,6.0
3623,2828.0,8.0
3624,20928.0,8.351420993630274
3625,1170.0,8.0
3626,1627.0,6.0
3627,136817.0,8.095072832922076
3628,4416.0,6.0
3629,8175.0,6.0
3630,91275.0,8.095072832922076
3631,2185.0,8.0
3632,1686.0,6.0
3633,6225.0,6.0
3634,1646.0,8.0
3635,4256.0,6.0
3636,2244.0,6.0
3637,1146.0,6.0
3638,4540.0,8.0
3639,3584.0,8.0
3640,6094.0,8.0
3641,12735.0,6.0
3642,3668.0,8.0
3643,14944.0,6.000000000000001
3644,1612.0,8.0
3645,51096.0,2.0
3646,29325.0,20.074726320481233
3647,10885.0,8.0
3648,8876.0,2.0
3649,95501.0,2.6272914757102583
3650,77488.0,23.9809996808695
3651,23142.0,2.627291475710258
3652,9227.0,19.69170580409881
3653,17257.0,2.0
3654,34860.0,20.041990653827206
3655,28115.0,5.020806387225534
3656,10650.0,8.0
3657,20927.0,2.0
3658,5328.0,21.350926844872166
3659,24468.0,19.851101768958895
3660,36741.0,8.0
3661,8563.0,4.0
3662,47379.0,19.90705592539607
3663,440680.0,6.0
3664,7588.0,8.0
3665,13542.0,19.787328692564135
3666,35919.0,5.999999999999999
3667,22092.0,20.0
3668,30550.0,20.0
3669,14087.0,19.795346069490375
3670,28321.0,19.896878299636043
3671,30960.0,20.0
3672,20284.0,19.856750678300507
3673,15954.0,4.0
3674,45355.0,6.0
3675,8053.0,19.473102220570073
3676,38260.0,19.923410297209227
3677,244399.0,2.0
3678,4361.0,2.0
3679,14687.0,2.0
3680,17301.0,9.999999999999998
3681,37292.0,10.0
3682,10263.0,4.0
3683,17581.0,4.0
3684,20488.0,20.0
3685,15540.0,2.0
3686,5455.0,6.0
3687,12088.0,2.0
3688,8662.0,19.590524986280613
3689,35694.0,19.91796081576452
3690,11528.0,19.75132885221767
3691,319158.0,6.0
3692,3288.0,4.0
3693,12701.0,20.0
3694,27074.0,19.892192628718504
3695,8675.0,4.0
3696,22133.0,8.0
3697,42810.0,6.0
3698,33431.0,6.0
3699,16037.0,10.0
3700,15410.0,19.812504501138594
3701,59114.0,4.0
3702,19570.0,2.940937213565388
3703,22155.0,19.934324761855983
3704,70960.0,2.6272914757102583
3705,8736.0,19.675082120691084
3706,33019.0,6.0
3707,131740.0,20.0
3708,5476.0,8.0
3709,12042.0,4.0
3710,18825.0,2.9409372135653875
3711,15731.0,19.816242572513698
3712,5645.0,19.139188981702723
3713,4005.0,8.0
3714,13734.0,11.597758076711347
3715,48770.0,21.939791260705615
3716,21406.0,4.0
3717,37567.0,6.0
3718,49257.0,19.895668681145658
3719,207151.0,23.988143890061522
3720,13212.0,20.108919308746717
3721,10882.0,20.000000000000004
3722,68346.0,8.0
3723,551692.0,5.032341036585833
3724,13025.0,23.668680334039184
3725,9692.0,3.568228689275646
3726,112364.0,4.0
3727,132208.0,19.98221583509229
3728,39942.0,20.0
3729,6362.0,20.0
3730,11603.0,19.752886573714463
3731,12063.0,19.58355158552829
3732,4509.0,19.393574542012548
3733,24669.0,19.881837643340823
3734,87016.0,19.966142711725904
3735,9831.0,20.000000000000004
3736,17910.0,8.0
3737,18189.0,6.000000000000001
3738,178298.0,4.0
3739,104606.0,9.981633061136316
3740,27876.0,4.0
3741,9488.0,5.999999999999999
3742,51129.0,6.000000000000001
3743,17284.0,4.313645737855129
3744,6551.0,3.906522324662641
3745,1336.0,4.0
3746,29141.0,8.0
3747,20446.0,7.691205304679293
3748,2894.0,4.0
3749,17622.0,4.5444590077233
3750,55842.0,6.028574075690551
3751,2257.0,5.999999999999999
3752,14078.0,4.313645737855129
3753,198132.0,7.994515539305302
3754,1150317.0,6.0
3755,10219.0,8.0
3756,468.0,6.0
3757,12444.0,7.020806387225535
3758,53804.0,8.0
3759,228481.0,4.010968921389397
3760,115747.0,4.005534652514708
3761,6250.0,8.0
3762,942.0,6.0
3763,4327.0,4.083225548902138
3764,23179.0,3.972664182172672
3765,12640.0,4.0
3766,36122.0,0.0
3767,24248.0,7.947707114239845
3768,11903.0,17.682860686571274
3769,9540.0,4.1302878432719945
3770,215281.0,5.0970231097575
3771,7767.0,2.0
3772,4001.0,7.826132458406345
3773,19496.0,4.0
3774,3342.0,0.0
3775,34207.0,4.037210000732836
3776,29626.0,4.0
3777,3471.0,8.0
3778,7669.0,8.0
3779,1392.0,6.0
3780,2433.0,4.043825065573579
3781,5679.0,6.0
3782,669006.0,6.0
3783,1883.0,20.0
3784,13765.0,6.0
3785,130820.0,4.005484460694699
3786,9126.0,4.0
3787,1642.0,3.129856723306628
3788,27847.0,6.022805758963792
3789,36525.0,6.0
3790,871.0,6.0
3791,2442.0,6.0
3792,2137.0,2.0
3793,3171.0,4.0
3794,1665.0,6.0
3795,2465.0,6.0
3796,1294721.0,5.999999999999999
3797,6038.0,4.0
3798,7571.0,6.0
3799,3836.0,4.0
3800,582912.0,8.0
3801,10501.0,2.9409372135653875
3802,1309.0,2.6666666666666665
3803,6037.0,6.0
3804,2258.0,2.0
3805,7454.0,4.0
3806,11314.0,4.1104230655027685
3807,78632.0,2.0
3808,1368.0,2.0
3809,134346.0,6.000000000000001
3810,461152.0,5.999999999999999
3811,23496.0,8.0
3812,9810.0,6.0
3813,22166.0,4.0
3814,17159.0,4.069423599095262
3815,2609.0,6.0
3816,3403.0,4.0
3817,753.0,20.0
3818,505840.0,5.999999999999999
3819,7114.0,8.0
3820,12342.0,4.0
3821,8707.0,6.0
3822,9411.0,4.606588535292492
3823,220658.0,4.005484460694698
3824,2269.0,4.0
3825,20282.0,4.0
3826,800.0,6.0
3827,5290.0,4.0
3828,12531.0,6.0
3829,11005.0,4.31364573785513
3830,90046.0,6.0
3831,67486.0,5.999999999999999
3832,19385.0,6.0
3833,118382.0,6.0
3834,17189.0,4.627291475710258
3835,1701.0,4.0
3836,5780.0,6.0
3837,2724.0,2.0
3838,2163.0,2.0
3839,40106.0,5.999999999999999
3840,2413209.0,4.0
3841,42950.0,4.0
3842,2523.0,5.999999999999999
3843,3072.0,10.812742514970193
3844,165093.0,6.0
3845,2121.0,8.0
3846,54785.0,6.0
3847,408582.0,4.010968921389398
3848,26670.0,6.000000000000001
3849,12884.0,7.051822467288028
3850,47654.0,4.0
3851,23590.0,4.627291475710258
3852,12471.0,4.0
3853,15040.0,6.0
3854,1927.0,4.0
3855,66104.0,4.0
3856,12025.0,6.0
3857,1133.0,5.006483284574583
3858,5346.0,0.3136457378551292
3859,9056.0,8.0
3860,22536.0,4.167818370952785
3861,1432.0,4.0
3862,132727.0,4.0
3863,3208.0,4.0
3864,23886.0,5.020806387225534
3865,117433.0,2.0
3866,10009.0,2.0
3867,7694.0,2.0
3868,99013.0,7.980598912871772
3869,36382.0,5.958551906079145
3870,221.0,2.0
3871,573.0,20.0
3872,36407.0,6.0
3873,3078.0,1.5144308532295907
3874,157.0,4.0
3875,2018.0,8.0
3876,15991.0,11.833548902195725
3877,2132.0,4.734303123017637
3878,30116.0,2.0
3879,7154.0,6.0
3880,16276.0,5.999999999999999
3881,3708.0,2.0
3882,13369.0,4.0
3883,11227.0,6.000000000000001
3884,11799.0,4.0
3885,50190.0,6.0
3886,13419.0,20.0
3887,1730.0,4.0
3888,6878.0,2.0
3889,16879.0,6.0
3890,111.0,2.0
3891,172026.0,4.010968921389397
3892,3987.0,4.0
3893,4838.0,5.999999999999999
3894,127388.0,2.0
3895,644.0,6.0
3896,7730.0,4.0
3897,7048.0,4.0
3898,3213.0,4.313645737855129
3899,3083.0,2.0
3900,19738.0,4.0
3901,32464.0,20.116922435590205
3902,35611.0,4.621684105852561
3903,1384.0,2.0
3904,87107.0,6.0
3905,15888.0,2.118894924545024
3906,3333.0,5.999999999999999
3907,4049.0,4.0
3908,14482.0,6.313645737855129
3909,413961.0,4.0
3910,9108.0,6.0
3911,8063.0,4.0
3912,792.0,6.0
3913,35772.0,6.0
3914,30179.0,8.0
3915,8744.0,2.0
3916,7996.0,8.0
3917,193930.0,2.016453382084096
3918,4677.0,4.0
3919,1228.0,6.0
3920,52314.0,5.400945891331316
3921,18453.0,2.940937213565388
3922,16341.0,4.0
3923,115939.0,5.988948975573849
3924,4219.0,4.345420543261198
3925,7342.0,6.0
3926,38369.0,2.0498108438930442
3927,50959.0,4.025054393897922
3928,3907.0,8.0
3929,8594.0,4.604691291817569
3930,89820.0,4.014253130805412
3931,1600.0,4.769208018222449
3932,2490.0,4.0
3933,7936.0,8.0
3934,6953.0,2.0
3935,4489.0,4.627291475710258
3936,663.0,6.0
3937,11538.0,5.999999999999999
3938,81313.0,7.992130783932007
3939,6231.0,4.0
3940,31122.0,5.999999999999999
3941,7715.0,4.0
3942,5623.0,6.0
3943,19011.0,4.61686921947098
3944,40683.0,4.031333237544462
3945,3530.0,2.0
3946,1667.0,4.0
3947,8511.0,6.0
3948,2272.0,4.0
3949,15180.0,4.0
3950,1257.0,6.0
3951,143315.0,6.0
3952,6894.0,6.0
3953,33700.0,8.0
3954,5229.0,6.0
3955,862.0,2.0
3956,955.0,4.0
3957,2139.0,8.0
3958,3489.0,6.0
3959,1154287.0,6.0
3960,77475.0,4.008257436210143
3961,612.0,2.0
3962,5954.0,4.0
3963,1102.0,4.0
3964,16420.0,8.0
3965,63995.0,4.312079374079977
3966,786945.0,6.0
3967,11453.0,2.0
3968,13633.0,6.0
3969,28468.0,4.0
3970,1926.0,6.0
3971,16301.0,6.000000000000001
3972,27827.0,4.0
3973,38524.0,2.0
3974,52912.0,2.0
3975,34567.0,6.0
3976,39944.0,4.627291475710258
3977,6271.0,6.0
3978,23955.0,6.0
3979,132616.0,6.0
3980,25108.0,5.999999999999999
3981,3055.0,6.0
3982,68766.0,4.0
3983,7477.0,2.0
3984,11145.0,2.0
3985,397705.0,6.0
3986,36674.0,4.0
3987,3700.0,4.0
3988,51216.0,4.012464727709169
3989,32693.0,2.0
3990,3904.0,8.0
3991,12183.0,4.662552593591335
3992,7662.0,8.0
3993,7036.0,5.999999999999999
3994,3792.0,9.917539634479535
3995,33569.0,5.025041499892732
3996,71940.0,4.9790234551357235
3997,11486.0,5.683507785889884
3998,651.0,5.0
3999,202927.0,8.0
4000,10630.0,8.0
4001,5925.0,6.0
4002,3273.0,4.937580838323396
4003,5872.0,4.937580838323396
4004,32149.0,8.0
4005,7510.0,3.9583872255489307
4006,5100.0,8.0
4007,7481.0,8.0
4008,8153.0,4.178833362968102
4009,1117.0,4.0
4010,1482.0,5.0
4011,616471.0,4.0
4012,6248.0,3.9583872255489307
4013,15658.0,5.1191549237809575
4014,12434.0,5.162773096840924
4015,29660.0,8.0
4016,41630.0,8.0
4017,18464.0,5.092960914437981
4018,368775.0,5.952463583538963
4019,21689.0,8.0
4020,112510.0,4.9029768902425
4021,1861.0,5.0
4022,134725.0,8.0
4023,1078.0,6.0
4024,892.0,8.0
4025,3317.0,5.958387225548931
4026,960.0,6.0
4027,2280.0,5.958387225548931
4028,150.0,8.0
4029,232.0,8.0
4030,254.0,8.0
4031,732.0,6.0
4032,1091.0,6.0
4033,5163.0,5.958387225548931
4034,1839.0,6.0
4035,1360.0,6.0
4036,921.0,8.0
4037,564.0,6.0
4038,457.0,6.0
4039,4056.0,5.9583872255489325
4040,1211.0,6.0
4041,1339.0,6.0
4042,1957.0,5.987948511258089
4043,402.0,8.0
4044,713.0,6.0
4045,287.0,8.0
4046,1859.0,6.0
4047,8814.0,5.95838722554893
4048,1735.0,6.0
4049,131.0,8.0
4050,3360.0,5.958387225548931
4051,359.0,8.0
4052,2251.0,5.958387225548931
4053,542.0,8.0
4054,507.0,6.0
4055,4629.0,8.0
4056,592.0,8.0
4057,4243.0,5.958387225548932
4058,682.0,8.0
4059,885.0,6.0
4060,798.0,8.0
4061,255.0,8.0
4062,1411.0,6.0
4063,1146.0,6.0
4064,1812.0,6.0
4065,730.0,6.0
4066,2077.0,5.958387225548932
4067,405.0,8.0
4068,3386.0,5.958387225548932
4069,431.0,8.0
4070,644.0,8.0
4071,880.0,8.0
4072,5591.0,5.958387225548932
4073,342.0,5.0
4074,166.0,8.0
4075,724.0,6.0
4076,722.0,8.0
4077,1089.0,6.0
4078,579.0,6.0
4079,927.0,6.0
4080,24548.0,5.958387225548932
4081,3194.0,5.958387225548931
4082,12510.0,5.958387225548932
4083,7263.0,5.958387225548932
4084,8618.0,4.0
4085,3736.0,5.958387225548931
4086,1596.0,6.0
4087,4218.0,5.958387225548932
4088,8076.0,5.958387225548932
4089,3275.0,5.958387225548932
4090,1549.0,6.0
4091,85.0,6.0
4092,6464.0,5.958387225548932
4093,2477.0,5.958387225548932
4094,1758.0,6.0
4095,8182.0,5.958387225548932
4096,5232.0,5.958387225548932
4097,173.0,8.0
4098,904.0,8.0
4099,74.0,8.0
4100,723.0,8.0
4101,892.0,6.0
4102,201.0,8.0
4103,60.0,8.0
4104,229.0,8.0
4105,62.0,8.0
4106,1221.0,6.0
4107,164.0,8.0
4108,127.0,8.0
4109,65.0,8.0
4110,971.0,8.0
4111,1045.0,6.0
4112,2223.0,5.958387225548932
4113,3791.0,5.958387225548931
4114,1463.0,6.0
4115,1041.0,6.0
4116,1063.0,6.0
4117,3884.0,5.958387225548931
4118,2353.0,5.958387225548932
4119,882.0,8.0
4120,1760.0,6.0
